set_no,name,price_store,price_used,aftermarket,popularity,category,year,volume,weight,total_parts,number_parts,number_colors,scolor_1st,scolor_2nd
7306-1,Golden Staff Guardians,9.99,15.0,5.01,79.2,Historical,2011.0,1238.826,0.11,75,48,18,Tan,Gray
7307-1,Flying Mummy Attack,19.99,20.0,0.010000000000001563,79.2,Historical,2011.0,3398.6639999999993,0.32,128,70,19,Black,Gray
7325-1,Cursed Cobra Statue,29.99,28.0,-1.9899999999999984,54.6,Historical,2011.0,4703.948,0.43,219,96,18,Black,Yellow
7326-1,Rise of the Sphinx,49.99,46.0,-3.990000000000002,34.300000000000004,Historical,2011.0,8984.52,0.95,534,144,16,Tan,Black
7327-1,Scorpion Pyramid,99.99,160.0,60.010000000000005,47.0,Historical,2011.0,19139.652,1.81,802,234,21,Tan,Gray
7498-1,Police Station,99.99,54.0,-45.989999999999995,57.599999999999994,Modern-City,2011.0,19139.652,1.98,819,263,23,White,Black
7499-1,Flexible and Straight Tracks,19.99,15.0,-4.989999999999998,7.2,Modern-City,2011.0,3052.562,0.34,28,3,1,Gray,Gray
7696-1,Commuter Jet,,23.0,,4.0,Modern-City,2011.0,,,110,65,14,White,Blue
7868-1,Mace Windu's Jedi Starfighter,39.99,66.0,26.009999999999998,30.800000000000004,Licensed-StarWars,2011.0,,,323,154,17,Gray,White
7869-1,Battle for Geonosis,39.99,51.0,11.009999999999998,45.0,Licensed-StarWars,2011.0,,,350,157,15,Gray,Gray
7877-1,Naboo Starfighter,49.99,30.0,-19.990000000000002,18.0,Licensed-StarWars,2011.0,,,331,153,16,Gray,Yellow
7879-1,Hoth Echo Base,89.99,114.0,24.010000000000005,32.8,Licensed-StarWars,2011.0,,,797,237,21,Gray,White
7913-1,Clone Trooper Battle Pack,12.99,14.0,1.0099999999999998,133.29999999999998,Licensed-StarWars,2011.0,1238.826,0.1,86,51,7,White,Gray
7914-1,Mandalorian Battle Pack,12.99,13.0,0.009999999999999787,134.4,Licensed-StarWars,2011.0,1238.826,0.09,73,49,9,Gray,Gray
7915-1,Imperial V-wing Starfighter,19.99,13.0,-6.989999999999998,92.4,Licensed-StarWars,2011.0,3398.6639999999993,0.33,141,66,12,Black,Gray
7929-1,The Battle of Naboo,24.99,18.0,-6.989999999999998,108.0,Licensed-StarWars,2011.0,3398.6639999999993,0.34,247,78,12,Gray,Tan
7930-1,Bounty Hunter Assault Gunship,49.99,36.0,-13.990000000000002,34.300000000000004,Licensed-StarWars,2011.0,8256.96,0.74,399,161,21,Gray,Green
7931-1,T-6 Jedi Shuttle,59.99,42.0,-17.990000000000002,58.800000000000004,Licensed-StarWars,2011.0,9500.651999999998,0.92,397,127,18,White,Red
7956-1,Ewok Attack,24.99,24.0,-0.9899999999999984,65.6,Licensed-StarWars,2011.0,3398.6639999999993,0.32,171,91,13,Brown,Black
7957-1,Sith Nightspeeder,24.99,18.0,-6.989999999999998,30.800000000000004,Licensed-StarWars,2011.0,3398.6639999999993,0.32,219,79,15,Gray,Gray
7959-1,Geonosian Starfighter,29.99,24.0,-5.989999999999998,41.0,Licensed-StarWars,2011.0,3989.2259999999997,0.37,164,75,15,Gray,Brown
7961-1,Darth Maul's Sith Infiltrator,69.99,32.0,-37.989999999999995,34.4,Licensed-StarWars,2011.0,8984.52,1.0,486,166,16,Gray,Gray
7962-1,Anakin Skywalker and Sebulba's Podracers,89.99,74.0,-15.989999999999995,48.0,Licensed-StarWars,2011.0,12882.239999999998,1.15,830,200,23,Gray,Gray
7964-1,Republic Frigate,119.99,120.0,0.010000000000005116,36.0,Licensed-StarWars,2011.0,19139.652,1.84,1059,259,22,Gray,Gray
7965-1,Millennium Falcon,139.99,105.0,-34.99000000000001,123.20000000000002,Licensed-StarWars,2011.0,19139.652,2.28,1271,263,21,Gray,Gray
7976-1,Ocean Speeder,4.99,3.0,-1.9900000000000002,22.799999999999997,Lego-Brand,2011.0,521.794,0.05,61,45,16,Red,Yellow
7977-1,Seabed Strider,9.99,6.0,-3.99,38.699999999999996,Lego-Brand,2011.0,1238.826,0.12,111,55,14,Gray,Red
7978-1,Angler Attack,19.99,22.0,2.0100000000000016,23.0,Lego-Brand,2011.0,3398.6639999999993,0.32,215,112,24,Green,Black
7984-1,Deep Sea Raider,29.99,19.0,-10.989999999999998,14.100000000000001,Lego-Brand,2011.0,5604.704000000002,0.51,278,134,23,Gray,Red
7985-1,City of Atlantis,69.99,74.0,4.010000000000005,27.0,Lego-Brand,2011.0,12882.239999999998,1.15,705,219,25,White,Gray
8065-1,Mini Container Truck,10.99,6.0,-4.99,24.0,Technical,2011.0,1238.826,0.18,125,47,6,Gray,Black
8066-1,Off-Roader,19.99,9.0,-10.989999999999998,15.2,Technical,2011.0,2301.9320000000002,0.28,147,54,9,Black,Gray
8067-1,Mini Mobile Crane,24.99,15.0,-9.989999999999998,19.0,Technical,2011.0,3398.6639999999993,0.48,299,74,10,Black,Gray
8068-1,Rescue Helicopter,39.99,23.0,-16.990000000000002,22.200000000000003,Technical,2011.0,4703.948,0.65,415,107,10,Black,Gray
8069-1,Backhoe Loader,59.99,42.0,-17.990000000000002,62.4,Technical,2011.0,10016.64,1.05,620,124,13,Black,Yellow
8070-1,Super Car,119.99,101.0,-18.989999999999995,55.199999999999996,Technical,2011.0,,,1299,165,13,Black,Red
8071-1,Bucket Truck,49.99,45.0,-4.990000000000002,12.899999999999999,Technical,2011.0,7105.964,0.91,606,105,13,Gray,Black
8081-1,Extreme Cruiser,59.99,64.0,4.009999999999998,11.100000000000001,Technical,2011.0,,,589,105,11,Black,Gray
8109-1,Flatbed Truck,99.99,116.0,16.010000000000005,22.0,Technical,2011.0,,,1133,173,13,Black,Gray
8110-1,Mercedes-Benz Unimog U 400,199.99,182.0,-17.99000000000001,76.8,Technical,2011.0,,,2073,239,15,Black,Gray
8200-1,Radiator Springs Lightning McQueen,6.99,8.0,1.0099999999999998,18.0,Licensed-Movie,2011.0,791.2919999999997,0.07,35,20,7,Red,Black
8201-1,Radiator Springs Classic Mater,6.99,6.0,-0.9900000000000002,35.2,Licensed-Movie,2011.0,791.2919999999997,0.09,56,38,8,Brown,Black
8206-1,Tokyo Pit Stop,14.99,9.0,-5.99,20.0,Licensed-Movie,2011.0,1773.2159999999994,0.2,150,87,16,Black,Yellow
8221-1,Storming Enforcer,12.99,7.0,-5.99,,Sports,2011.0,,,103,64,10,Black,Gray
8227-1,Dragon Dueler,12.99,4.0,-8.99,,Sports,2011.0,,,93,44,9,Red,Black
8228-1,Sting Striker,12.99,4.0,-8.99,,Sports,2011.0,,,85,41,8,Black,Yellow
8231-1,Vicious Viper,12.99,7.0,-5.99,,Sports,2011.0,,,99,54,7,Black,Green
8301-1,Urban Enforcer,5.99,3.0,-2.99,17.2,Sports,2011.0,724.6080000000003,0.09,51,33,6,Black,White
8302-1,Rod Rider,5.99,4.0,-1.9900000000000002,9.0,Sports,2011.0,724.6080000000003,0.09,48,26,4,Green,Black
8303-1,Demon Destroyer,5.99,2.0,-3.99,6.0,Sports,2011.0,724.6080000000003,0.1,52,30,4,Blue,Black
8304-1,Smokin' Slickster,5.99,2.0,-3.99,7.0,Sports,2011.0,724.6080000000003,0.09,46,25,4,Black,Yellow
8423-1,World Grand Prix Racing Rivalry,14.99,12.0,-2.99,19.0,Licensed-Movie,2011.0,,,139,71,10,Red,White
8424-1,Mater's Spy Zone,14.99,10.0,-4.99,11.2,Licensed-Movie,2011.0,2253.4619999999995,0.21,122,79,14,Black,Brown
8426-1,Escape at Sea,19.99,12.0,-7.989999999999998,11.100000000000001,Licensed-Movie,2011.0,3052.562,0.34,167,86,13,Gray,Black
8484-1,Ultimate Build Lightning McQueen,29.99,37.0,7.010000000000002,9.0,Licensed-Movie,2011.0,6152.874,0.55,248,112,14,Red,Black
8486-1,Mack's Team Truck,39.99,39.0,-0.990000000000002,14.100000000000001,Licensed-Movie,2011.0,9407.896,0.85,390,144,9,Red,Black
8487-1,Flo's V8 Cafe,59.99,62.0,2.009999999999998,8.0,Licensed-Movie,2011.0,11877.84,0.97,529,212,19,Gray,Black
8638-1,Spy Jet Escape,49.99,28.0,-21.990000000000002,8.0,Licensed-Movie,2011.0,8256.96,0.74,347,169,18,Black,White
8639-1,Big Bentley Bust Out,69.99,44.0,-25.989999999999995,4.0,Licensed-Movie,2011.0,12882.239999999998,1.23,774,306,23,Tan,Black
8677-1,Ultimate Build Mater,29.99,31.0,1.0100000000000016,17.2,Licensed-Movie,2011.0,,,299,113,17,Brown,Gray
8678-1,Ultimate Build Francesco,29.99,15.0,-14.989999999999998,7.0,Licensed-Movie,2011.0,,,195,101,8,White,Red
8679-1,Tokyo International Circuit,89.99,64.0,-25.989999999999995,9.0,Licensed-Movie,2011.0,,,866,279,19,Black,White
10217-1,Diagon Alley,149.99,286.0,136.01,44.1,Licensed-Movie,2011.0,,,2072,377,30,Black,White
10218-1,Pet Shop,149.99,158.0,8.009999999999991,70.5,Advanced-models,2011.0,,,2100,418,34,Gray,Black
10219-1,Maersk Train,119.99,182.0,62.010000000000005,44.1,Advanced-models,2011.0,,,1271,226,17,Black,Gray
10220-1,Volkswagen T1 Camper Van,119.99,71.0,-48.989999999999995,81.6,Advanced-models,2011.0,,1.76,1360,258,24,White,Red
10221-1,Super Star Destroyer ,399.99,589.0,189.01,47.3,Licensed-StarWars,2011.0,,,3176,209,19,Gray,Gray
10222-1,Winter Village Post Office,69.99,240.0,170.01,27.0,Advanced-models,2011.0,,,839,275,25,Tan,White
10231-1,Shuttle Expedition,99.99,253.0,153.01,27.0,Advanced-models,2011.0,,,1246,257,19,White,Black
20019-1,Slave I,,11.0,,25.0,Licensed-StarWars,2011.0,,,82,43,9,Gray,Red
20020-1,BrickMaster - Ninjago,,10.0,,,Lego-Brand,2011.0,,,89,39,7,Black,White
20021-1,Bounty Hunter Assault Gunship,,8.0,,,Licensed-StarWars,2011.0,,,85,39,8,Gray,Green
21000-2,Willis Tower,19.99,32.0,12.010000000000002,,Advanced-models,2011.0,,,70,19,3,Black,Gray
21007-1,Rockefeller Center,39.99,50.0,10.009999999999998,9.0,Advanced-models,2011.0,,,243,50,4,Tan,Gray
21008-1,Burj Khalifa,24.99,37.0,12.010000000000002,17.2,Advanced-models,2011.0,,,210,22,3,Gray,Black
21009-1,Farnsworth House,59.99,118.0,58.01,22.0,Advanced-models,2011.0,,,553,54,8,White,Tan
21010-1,Robie House,199.99,290.0,90.00999999999999,32.199999999999996,Advanced-models,2011.0,,,2283,100,8,Red,Gray
21011-1,Brandenburg Gate,34.99,34.0,-0.990000000000002,15.0,Advanced-models,2011.0,,0.45,368,44,5,Tan,Green
30014-1,Police Helicopter,4.99,1.0,-3.99,6.0,Modern-City,2011.0,,,37,33,10,White,Black
30015-1,Jet Ski,,3.0,,21.0,Modern-City,2011.0,,,24,20,8,Black,Green
30016-1,Satellite,,,,,Modern-City,2011.0,,,34,21,10,Transparent,Gray
30022-1,Bee,,,,,Advanced-models,2011.0,,,23,13,5,Black,Yellow
30023-1,Lighthouse,,5.0,,5.0,Advanced-models,2011.0,,,27,14,8,Red,Black
30024-1,Truck,,3.0,,3.0,Advanced-models,2011.0,,,58,29,8,Gray,Black
30025-1,Clown Fish,3.99,5.0,1.0099999999999998,10.0,Advanced-models,2011.0,,,61,28,3,Black,Yellow
30026-1,Panda,,4.0,,4.0,Advanced-models,2011.0,,,65,35,3,Black,White
30027-1,Reindeer,,8.0,,,Advanced-models,2011.0,,,72,30,5,Brown,Tan
30028-1,Holiday Wreath,4.99,4.0,-0.9900000000000002,15.2,Advanced-models,2011.0,,,52,14,4,Green,Yellow
30029-1,Pudsey Bear,,4.0,,5.0,Advanced-models,2011.0,,,99,42,4,Yellow,Black
30036-1,Buggy Racer,,6.0,,,Sports,2011.0,,,26,15,3,Black,Yellow
30051-1,Mini X-wing,3.49,5.0,1.5099999999999998,32.199999999999996,Licensed-StarWars,2011.0,,,67,34,8,Gray,White
30052-1,AAT,3.99,9.0,5.01,4.0,Licensed-StarWars,2011.0,,,48,26,4,Tan,Tan
30053-1,Republic Attack Cruiser,3.99,3.0,-0.9900000000000002,22.799999999999997,Licensed-StarWars,2011.0,,,44,25,5,Gray,Gray
30054-1,AT-ST,,5.0,,11.100000000000001,Licensed-StarWars,2011.0,,,48,29,3,Gray,Gray
30055-1,Vulture Droid,,2.0,,8.0,Licensed-StarWars,2011.0,,,45,20,5,Blue,Gray
30080-1,Ninja Glider,3.47,6.0,2.53,45.599999999999994,Lego-Brand,2011.0,,,26,14,7,Yellow,Tan
30081-1,Skeleton Chopper,,4.0,,7.0,Lego-Brand,2011.0,,,42,22,5,White,Black
30082-1,Ninja Training,3.47,5.0,1.5299999999999998,18.0,Lego-Brand,2011.0,,,34,24,9,White,Black
30083-1,Dragon Fight,,4.0,,24.0,Lego-Brand,2011.0,,,33,25,6,Red,Yellow
30090-1,Desert Glider,,2.0,,7.0,Historical,2011.0,,,33,27,9,Gray,Red
30091-1,Desert Rover,,2.0,,2.0,Historical,2011.0,,,34,23,8,Black,Gray
30110-1,Trolley,4.99,7.0,2.01,6.0,Licensed-Movie,2011.0,,,23,16,9,Yellow,Black
30111-1,The Lab,3.99,6.0,2.01,28.0,Licensed-Movie,2011.0,,,36,21,12,Yellow,Tan
30120-1,Guido,,9.0,,,Licensed-Movie,2011.0,,,35,22,8,Black,Blue
30121-1,Grem,,3.0,,3.0,Licensed-Movie,2011.0,,,54,34,9,Red,Gray
30130-1,Mini Black Pearl,,3.0,,7.0,Licensed-Movie,2011.0,,,50,23,5,Black,Tan
30131-1,Jack Sparrow's Boat,,9.0,,8.0,Licensed-Movie,2011.0,,,22,17,8,Brown,Black
30140-1,ADU Walker,,5.0,,,Space,2011.0,,,36,21,8,Blue,Gray
30141-1,Jetpack,,2.0,,48.0,Space,2011.0,,,20,17,8,Blue,Blue
40028-1,Mini Hogwarts Express,4.99,7.0,2.01,8.0,Licensed-Movie,2011.0,,,68,27,5,Red,Black
88002-1,Train Motor,13.99,13.0,-0.9900000000000002,5.0,Technical,2011.0,,0.07,7,3,1,Black,Black
3061-1,City Park Cafe,34.99,20.0,-14.990000000000002,27.0,Bigfig-Girls,2012.0,5604.704000000002,0.57,263,141,25,White,Red
3063-1,Heartlake Flying Club,19.99,9.0,-10.989999999999998,7.0,Bigfig-Girls,2012.0,,,205,88,21,White,Tan
3065-1,Olivia's Tree House,19.99,14.0,-5.989999999999998,17.2,Bigfig-Girls,2012.0,3989.2259999999997,0.38,220,80,23,Brown,Red
3183-1,Stephanie's Cool Convertible,14.99,6.0,-8.99,18.0,Bigfig-Girls,2012.0,1773.2159999999994,0.21,154,87,20,Blue,Red
3184-1,Adventure Camper,34.99,18.0,-16.990000000000002,,Bigfig-Girls,2012.0,5604.704000000002,0.47,338,138,24,Green,White
3185-1,Summer Riding Camp,99.99,64.0,-35.989999999999995,3.0,Bigfig-Girls,2012.0,,,1194,304,34,Tan,White
3186-1,Emma's Horse Trailer,24.99,17.0,-7.989999999999998,9.0,Bigfig-Girls,2012.0,,,244,112,21,Red,White
3187-1,Butterfly Beauty Shop,24.99,16.0,-8.989999999999998,5.0,Bigfig-Girls,2012.0,4728.576,0.47,248,116,25,White,Gray
3188-1,Heartlake Vet,44.99,31.0,-13.990000000000002,,Bigfig-Girls,2012.0,8256.96,0.82,385,149,29,White,Tan
3189-1,Heartlake Stables,49.99,35.0,-14.990000000000002,4.0,Bigfig-Girls,2012.0,8984.52,0.95,437,142,23,Tan,White
3315-1,Olivia's House,74.99,42.0,-32.989999999999995,10.0,Bigfig-Girls,2012.0,12700.8,1.38,765,266,32,White,Green
3817-1,The Flying Dutchman,24.99,22.0,-2.9899999999999984,20.0,Licensed-Other,2012.0,3989.2259999999997,0.39,250,106,20,Brown,Gray
3818-1,Bikini Bottom Undersea Party,49.99,73.0,23.009999999999998,4.0,Licensed-Other,2012.0,8256.96,0.77,486,194,30,Yellow,Gray
3930-1,Stephanie's Outdoor Bakery,6.99,3.0,-3.99,21.0,Bigfig-Girls,2012.0,521.794,0.06,49,35,15,White,Red
3931-1,Emma's Splash Pool,5.99,3.0,-2.99,27.0,Bigfig-Girls,2012.0,521.794,0.06,46,29,12,Red,Green
3932-1,Andrea's Stage,9.99,5.0,-4.99,16.0,Bigfig-Girls,2012.0,1238.826,0.13,87,43,13,Black,White
3933-1,Olivia's Invention Workshop,9.99,8.0,-1.9900000000000002,19.0,Bigfig-Girls,2012.0,1238.826,0.12,93,55,17,White,Gray
3934-1,Mia's Puppy House,9.99,7.0,-2.99,8.0,Bigfig-Girls,2012.0,1238.826,0.12,88,51,13,Red,White
3935-1,Stephanie's Pet Patrol,9.99,4.0,-5.99,9.0,Bigfig-Girls,2012.0,1238.826,0.12,77,45,17,White,Black
3936-1,Emma's Fashion Design Studio,9.99,7.0,-2.99,16.0,Bigfig-Girls,2012.0,1238.826,0.12,81,47,16,White,Red
3937-1,Olivia's Speedboat,9.99,4.0,-5.99,4.0,Bigfig-Girls,2012.0,1238.826,0.13,68,44,16,White,Tan
3938-1,Andrea's Bunny House,9.99,4.0,-5.99,6.0,Bigfig-Girls,2012.0,1238.826,0.11,70,48,17,White,Yellow
3939-1,Mia's Bedroom,9.99,4.0,-5.99,8.0,Bigfig-Girls,2012.0,1238.826,0.13,91,61,18,White,Black
3942-1,Heartlake Dog Show,19.99,10.0,-9.989999999999998,,Bigfig-Girls,2012.0,3989.2259999999997,0.37,212,93,19,White,Green
4200-1,Mining 4x4,11.99,7.0,-4.99,28.799999999999997,Modern-City,2012.0,1642.7910000000006,0.15,112,70,17,Yellow,Gray
4201-1,Loader and Tipper,17.99,11.0,-6.989999999999998,9.0,Modern-City,2012.0,3052.562,0.3,149,82,15,Black,Gray
4202-1,Mining Truck,34.99,22.0,-12.990000000000002,20.0,Modern-City,2012.0,7105.964,0.69,269,93,19,Yellow,Black
4203-1,Excavator Transporter,39.99,24.0,-15.990000000000002,5.0,Modern-City,2012.0,7105.964,0.68,312,143,20,Black,Yellow
4204-1,The Mine,99.99,70.0,-29.989999999999995,23.0,Modern-City,2012.0,19139.652,1.74,787,335,25,Gray,Black
4205-1,Off-Road Command Centre,39.99,25.0,-14.990000000000002,5.0,Modern-City,2012.0,,,398,150,16,Blue,White
4206-2,Recycling Truck,29.99,28.0,-1.9899999999999984,14.100000000000001,Modern-City,2012.0,,,311,151,24,Black,White
4207-1,City Garage,119.99,76.0,-43.989999999999995,30.800000000000004,Modern-City,2012.0,,,952,303,23,White,Gray
4208-1,Fire Truck,19.99,13.0,-6.989999999999998,17.2,Modern-City,2012.0,3989.2259999999997,0.44,247,96,19,Gray,Red
4209-1,Fire Plane,59.99,40.0,-19.990000000000002,17.2,Modern-City,2012.0,8984.52,1.02,524,185,24,Red,Gray
4427-1,Fire ATV,5.99,3.0,-2.99,37.800000000000004,Modern-City,2012.0,643.9159999999998,0.07,53,35,12,Gray,Black
4429-1,Helicopter Rescue,59.99,51.0,-8.990000000000002,26.4,Modern-City,2012.0,,,444,195,21,White,Gray
4430-1,Fire Transporter,49.99,56.0,6.009999999999998,,Modern-City,2012.0,,,534,198,17,Red,White
4431-1,Ambulance,19.99,26.0,6.010000000000002,30.800000000000004,Modern-City,2012.0,3989.2259999999997,0.4,204,107,17,White,Red
4432-1,Garbage Truck,19.99,21.0,1.0100000000000016,61.49999999999999,Modern-City,2012.0,3603.024,0.41,215,106,18,White,Black
4433-1,Dirt Bike Transporter,19.99,14.0,-5.989999999999998,25.0,Modern-City,2012.0,3052.562,0.36,211,101,16,Gray,Black
4434-1,Dump Truck,19.99,20.0,0.010000000000001563,46.0,Modern-City,2012.0,3989.2259999999997,0.39,228,92,17,Gray,Gray
4435-1,Car and Caravan,19.99,17.0,-2.9899999999999984,16.0,Modern-City,2012.0,3989.2259999999997,0.42,224,104,20,White,Gray
4436-1,Patrol Car,11.99,6.0,-5.99,28.0,Modern-City,2012.0,1238.826,0.15,102,61,18,Gray,Black
4437-1,Police Pursuit,17.99,6.0,-11.989999999999998,12.899999999999999,Modern-City,2012.0,2301.9320000000002,0.28,133,73,18,Gray,Red
4438-1,Robbers' Hideout,39.99,39.0,-0.990000000000002,19.0,Modern-City,2012.0,,,328,159,25,Black,Gray
4439-1,Heavy-Lift Helicopter,49.99,21.0,-28.990000000000002,18.0,Modern-City,2012.0,10016.64,0.94,400,140,16,White,Blue
4440-1,Forest Police Station,79.99,39.0,-40.989999999999995,25.200000000000003,Modern-City,2012.0,12882.239999999998,1.33,650,263,26,White,Blue
4441-1,Police Dog Van,34.99,16.0,-18.990000000000002,28.799999999999997,Modern-City,2012.0,5604.704000000002,0.55,322,140,24,Gray,White
4442-1,Glider,,14.0,,5.0,Modern-City,2012.0,,,103,61,14,Red,White
4473-1,Police Helicopter,17.99,15.0,-2.9899999999999984,4.0,Modern-City,2012.0,1057.92,,106,74,13,White,Gray
4526-1,Batman,14.99,10.0,-4.99,4.0,Licensed-Other,2012.0,1773.2159999999994,0.21,40,20,6,Black,Blue
4527-1,The Joker,14.99,11.0,-3.99,4.0,Licensed-Other,2012.0,1773.2159999999994,0.2,62,37,12,Black,Yellow
4528-1,Green Lantern,14.99,10.0,-4.99,5.0,Licensed-Other,2012.0,1773.2159999999994,0.2,40,23,9,Black,Green
4529-1,Iron Man,14.99,22.0,7.01,,Licensed-Other,2012.0,1773.2159999999994,0.2,45,27,7,Red,Black
4530-1,The Hulk,14.99,11.0,-3.99,12.899999999999999,Licensed-Other,2012.0,1773.2159999999994,0.2,39,19,6,Black,Green
4597-1,Captain America,14.99,17.0,2.01,8.0,Licensed-Other,2012.0,1773.2159999999994,0.2,48,21,7,Black,Red
5882-1,Ambush Attack,11.99,10.0,-1.9900000000000002,41.4,Lego-Brand,2012.0,1238.826,0.11,86,53,18,Yellow,Gray
5883-1,Tower Takedown,19.99,23.0,3.0100000000000016,32.0,Lego-Brand,2012.0,3398.6639999999993,0.35,141,80,20,Gray,Yellow
5884-1,Raptor Chase,29.99,28.0,-1.9899999999999984,34.4,Lego-Brand,2012.0,5604.704000000002,0.52,269,128,22,Yellow,Gray
5885-1,Triceratops Trapper,49.99,69.0,19.009999999999998,24.0,Lego-Brand,2012.0,11877.84,0.89,279,92,15,Yellow,Black
5886-1,T-Rex Hunter,69.99,73.0,3.010000000000005,23.0,Lego-Brand,2012.0,12882.239999999998,1.11,487,181,21,Yellow,Black
5887-1,Dino Defense HQ,99.99,136.0,36.010000000000005,18.0,Lego-Brand,2012.0,19139.652,1.95,794,211,21,Gray,Gray
5888-1,Ocean Interceptor,34.99,64.0,29.009999999999998,4.0,Lego-Brand,2012.0,,,228,103,18,Yellow,Gray
6200-2,EVO,8.99,7.0,-1.9900000000000002,16.0,Constraction,2012.0,2737.0,0.12,37,24,7,Gray,Black
6201-1,TOXIC REAPA,8.99,8.0,-0.9900000000000002,8.0,Constraction,2012.0,2737.0,0.13,43,22,9,Black,Green
6203-1,BLACK PHANTOM,19.99,28.0,8.010000000000002,9.0,Constraction,2012.0,3398.6639999999993,0.4,125,53,15,Black,Gray
6216-1,JAWBLADE,8.99,7.0,-1.9900000000000002,5.0,Constraction,2012.0,2737.0,0.11,50,30,7,Gray,Red
6217-1,SURGE,8.99,8.0,-0.9900000000000002,19.2,Constraction,2012.0,2737.0,0.12,45,29,12,Gray,Black
6218-1,SPLITFACE,12.99,9.0,-3.99,6.0,Constraction,2012.0,3822.0,0.15,54,36,12,Red,Gray
6221-1,NEX,8.99,7.0,-1.9900000000000002,15.0,Constraction,2012.0,3323.5,0.11,40,26,11,Black,Yellow
6222-1,CORE HUNTER,12.99,21.0,8.01,9.899999999999999,Constraction,2012.0,4368.0,0.16,52,29,7,Black,Red
6223-1,BULK,12.99,10.0,-2.99,9.0,Constraction,2012.0,4095.0,0.16,61,37,12,Black,Gray
6227-1,BREEZ,12.99,13.0,0.009999999999999787,5.0,Constraction,2012.0,3822.0,0.14,57,32,10,Green,Red
6228-1,THORNRAXX,8.99,9.0,0.009999999999999787,4.0,Constraction,2012.0,2737.0,0.1,47,26,8,Black,Yellow
6229-1,XT4,8.99,7.0,-1.9900000000000002,1.0,Constraction,2012.0,3128.0,0.11,41,22,10,Black,Gray
6230-1,STORMER XL,24.99,18.0,-6.989999999999998,19.0,Constraction,2012.0,3398.6639999999993,0.37,92,42,9,Black,Gray
6231-1,SPEEDA DEMON,34.99,33.0,-1.990000000000002,9.0,Constraction,2012.0,5604.704000000002,0.56,202,63,13,Black,Gray
6282-1,STRINGER,8.99,9.0,0.009999999999999787,5.0,Constraction,2012.0,2737.0,0.11,44,29,9,Black,Gray
6283-1,VOLTIX,12.99,12.0,-0.9900000000000002,11.100000000000001,Constraction,2012.0,3724.0,0.15,62,31,10,Black,Red
6293-1,Furno,12.99,10.0,-2.99,9.899999999999999,Constraction,2012.0,3822.0,0.15,58,35,9,Black,Gray
6857-1,The Dynamic Duo Funhouse Escape,39.99,34.0,-5.990000000000002,30.0,Licensed-Other,2012.0,,,396,175,21,Black,Red
6858-1,Catwoman Catcycle City Chase,12.99,11.0,-1.9900000000000002,68.8,Licensed-Other,2012.0,1238.826,0.11,99,66,18,Black,Gray
6860-1,The Batcave,69.99,39.0,-30.989999999999995,32.9,Licensed-Other,2012.0,12882.239999999998,1.38,713,268,22,Gray,Gray
6862-2,Superman vs. Power Armor Lex,19.99,10.0,-9.989999999999998,50.400000000000006,Licensed-Other,2012.0,3052.562,0.32,213,86,15,Gray,Black
6863-1,Batwing Battle Over Gotham City,34.99,20.0,-14.990000000000002,32.8,Licensed-Other,2012.0,5604.704000000002,0.58,289,146,21,Black,Gray
6864-1,Batmobile and the Two-Face Chase,49.99,43.0,-6.990000000000002,25.799999999999997,Licensed-Other,2012.0,8256.96,0.95,560,242,24,Black,Tan
6865-1,Captain America's Avenging Cycle,12.99,13.0,0.009999999999999787,68.0,Licensed-Other,2012.0,1238.826,0.11,74,47,16,Gray,Yellow
6866-1,Wolverine's Chopper Showdown,19.99,77.0,57.010000000000005,59.8,Licensed-Other,2012.0,3052.562,0.34,207,90,16,Black,Red
6867-1,Loki's Cosmic Cube Escape,19.99,26.0,6.010000000000002,34.4,Licensed-Other,2012.0,3052.562,0.35,186,88,15,Blue,Black
6868-1,Hulk's Helicarrier Breakout,49.99,41.0,-8.990000000000002,36.8,Licensed-Other,2012.0,8256.96,0.87,396,172,23,Gray,Black
6869-1,Quinjet Aerial Battle,69.99,56.0,-13.989999999999995,35.0,Licensed-Other,2012.0,12882.239999999998,1.43,750,240,26,Black,Gray
6873-1,Spider-Man's Doc Ock Ambush,29.99,28.0,-1.9899999999999984,25.799999999999997,Licensed-Other,2012.0,,,306,119,18,Black,Gray
6910-1,Mini Sports Car,5.99,3.0,-2.99,5.0,Advanced-models,2012.0,705.0239999999999,0.1,75,36,9,White,Green
6911-1,Mini Fire Truck,5.99,3.0,-2.99,8.0,Advanced-models,2012.0,705.0239999999999,0.1,74,38,10,Gray,Red
6912-1,Super Soarer,14.99,4.0,-10.99,17.2,Advanced-models,2012.0,1773.2159999999994,0.26,132,67,11,Yellow,Gray
6913-1,Blue Roadster,14.99,7.0,-7.99,16.0,Advanced-models,2012.0,1773.2159999999994,0.27,162,69,12,Blue,White
